rannum,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,attendance,arena_temp,avgnoisedb,time_remaining,shot_made_flag,action_type_cat,comb_type_cat,shot_type_cat,shot_zone_cat,shot_zone_bas_cat,shot_zone_range_cat,opponent_cat,0,1,_INTO_
557,Driving Layup Shot,Layup,453,20000320,34.0443,0,0,-118.2698,0,4,0,2000-01,47,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2000,LAL @ POR,POR,555,15316,74,95.93,47,,12,5,1,2,6,5,1,0.2419059813,0.7580940187,1
573,Jump Shot,Jump Shot,3,20000334,33.7913,45,253,-118.2248,11,1,0,2000-01,18,25,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/15/2000,LAL vs. VAN,VAN,558,16092,68,96.38,678,,26,4,2,2,1,2,3,0.6193722197,0.3806277803,0
574,Jump Shot,Jump Shot,29,20000334,33.9663,-143,78,-118.4128,7,1,0,2000-01,17,16,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/15/2000,LAL vs. VAN,VAN,560,16092,68,96.38,437,,26,4,1,4,5,1,3,0.5954209668,0.4045790332,0
575,Jump Shot,Jump Shot,282,20000334,34.0103,-149,34,-118.4188,6,3,0,2000-01,30,15,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/15/2000,LAL vs. VAN,VAN,573,16092,68,96.38,390,,26,4,1,4,5,3,3,0.556229604,0.443770396,0
601,Jump Shot,Jump Shot,371,20000347,33.8563,123,188,-118.1468,2,3,0,2000-01,26,22,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/17/2000,LAL @ TOR,TOR,591,15173,69,95.34,146,,26,4,1,5,5,1,18,0.5541617768,0.4458382232,0
602,Jump Shot,Jump Shot,439,20000347,33.9453,-4,99,-118.2738,8,4,0,2000-01,13,9,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/17/2000,LAL @ TOR,TOR,596,15173,69,95.34,493,,26,4,1,2,3,3,18,0.7728563074,0.2271436926,0
603,Jump Shot,Jump Shot,460,20000347,33.8673,-134,177,-118.4038,6,4,0,2000-01,14,22,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/17/2000,LAL @ TOR,TOR,597,15173,69,95.34,374,,26,4,1,3,5,1,18,0.5541617768,0.4458382232,0
604,Turnaround Jump Shot,Jump Shot,515,20000347,33.9723,-48,72,-118.3178,0,4,0,2000-01,48,8,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/17/2000,LAL @ TOR,TOR,601,15173,69,95.34,48,,55,4,1,4,3,3,18,0.8556130075,0.1443869925,0
626,Jump Shot,Jump Shot,24,20000352,33.8793,110,165,-118.1598,8,1,0,2000-01,39,19,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/19/2000,LAL @ MIA,MIA,605,16076,69,98.6,519,,26,4,1,5,5,1,19,0.435334095,0.564665905,1
627,Jump Shot,Jump Shot,219,20000352,34.0443,125,0,-118.1448,10,3,0,2000-01,33,12,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/19/2000,LAL @ MIA,MIA,617,16076,69,98.6,633,,26,4,1,6,5,3,19,0.3644882116,0.6355117884,1
628,Jump Shot,Jump Shot,420,20000352,34.0443,-166,0,-118.4358,0,4,0,2000-01,18,16,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/19/2000,LAL @ MIA,MIA,628,16076,69,98.6,18,,26,4,1,4,5,1,19,0.5816514312,0.4183485688,0
650,Jump Shot,Jump Shot,68,20000373,33.9663,159,78,-118.1108,3,1,0,2000-01,43,17,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/21/2000,LAL @ HOU,HOU,634,15086,70,95.42,223,,26,4,1,6,5,1,5,0.5748468271,0.4251531729,0
651,Jump Shot,Jump Shot,327,20000373,34.0213,56,23,-118.2138,3,3,0,2000-01,20,6,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/21/2000,LAL @ HOU,HOU,646,15086,70,95.42,200,,26,4,1,2,3,5,5,0.3962787114,0.6037212886,1
652,Jump Shot,Jump Shot,378,20000373,33.9113,106,133,-118.1638,9,4,0,2000-01,44,17,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/21/2000,LAL @ HOU,HOU,649,15086,70,95.42,584,,26,4,1,5,5,1,5,0.5748468271,0.4251531729,0
653,Driving Layup Shot,Layup,402,20000373,34.0443,0,0,-118.2698,6,4,0,2000-01,16,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/21/2000,LAL @ HOU,HOU,651,15086,70,95.42,376,,12,5,1,2,6,5,5,0.2498136279,0.7501863721,1
654,Dunk Shot,Dunk,472,20000373,34.0443,0,0,-118.2698,0,4,0,2000-01,11,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/21/2000,LAL @ HOU,HOU,654,15086,70,95.42,11,,15,2,1,2,6,5,5,0.2498136279,0.7501863721,1
671,Layup Shot,Layup,6,20000379,34.0443,0,0,-118.2698,11,1,0,2000-01,6,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/22/2000,LAL @ DAL,DAL,656,15513,71,91.56,666,,27,5,1,2,6,5,14,0.2305476247,0.7694523753,1
672,Jump Shot,Jump Shot,10,20000379,33.9073,3,137,-118.2668,10,1,0,2000-01,47,13,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/22/2000,LAL @ DAL,DAL,657,15513,71,91.56,647,,26,4,1,2,3,3,14,0.4780766884,0.5219233116,1
673,Jump Shot,Jump Shot,275,20000379,33.9513,167,93,-118.1028,9,3,0,2000-01,1,19,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/22/2000,LAL @ DAL,DAL,669,15513,71,91.56,541,,26,4,1,6,5,1,14,0.4957955779,0.5042044221,1
674,Alley Oop Dunk Shot,Dunk,296,20000379,34.0443,0,0,-118.2698,5,3,0,2000-01,51,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/22/2000,LAL @ DAL,DAL,670,15513,71,91.56,351,,1,2,1,2,6,5,14,0.2305476247,0.7694523753,1
693,Turnaround Jump Shot,Jump Shot,474,20000397,33.9893,-44,55,-118.3138,1,4,0,2000-01,49,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/25/2000,LAL vs. POR,POR,693,16544,71,95.52,109,,55,4,1,2,3,5,1,0.3542831484,0.6457168516,1
694,Jump Shot,Jump Shot,476,20000397,33.9453,-71,99,-118.3408,1,4,0,2000-01,22,12,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/25/2000,LAL vs. POR,POR,694,16544,71,95.52,82,,26,4,1,4,3,3,1,0.4687384296,0.5312615704,1
712,Jump Shot,Jump Shot,49,20000420,33.8753,-27,169,-118.2968,4,1,0,2000-01,30,17,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/28/2000,LAL @ PHX,PHX,699,16957,70,96.65,270,,26,4,1,2,5,1,20,0.4789776686,0.5210223314,1
713,Jump Shot,Jump Shot,284,20000420,33.9473,167,97,-118.1028,6,3,0,2000-01,7,19,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/28/2000,LAL @ PHX,PHX,711,16957,70,96.65,367,,26,4,1,6,5,1,20,0.4041234602,0.5958765398,1
728,Jump Shot,Jump Shot,45,20000434,33.9833,144,61,-118.1258,5,1,0,2000-01,53,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/30/2000,LAL @ LAC,LAC,718,12695,71,95.41,353,,26,4,1,6,5,3,4,0.6965571797,0.3034428203,0
729,Jump Shot,Jump Shot,109,20000434,34.0443,153,0,-118.1168,10,2,0,2000-01,30,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/30/2000,LAL @ LAC,LAC,722,12695,71,95.41,630,,26,4,1,6,5,3,4,0.6965571797,0.3034428203,0
730,Jump Shot,Jump Shot,126,20000434,33.8563,-191,188,-118.4608,8,2,0,2000-01,55,26,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/30/2000,LAL @ LAC,LAC,723,12695,71,95.41,535,,26,4,2,3,1,2,4,0.7822154333,0.2177845667,0
731,Turnaround Jump Shot,Jump Shot,156,20000434,33.9623,16,82,-118.2538,5,2,0,2000-01,33,8,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/30/2000,LAL @ LAC,LAC,725,12695,71,95.41,333,,55,4,1,2,3,3,4,0.8981518176,0.1018481824,0
751,Jump Shot,Jump Shot,41,20000456,33.9833,153,61,-118.1168,7,1,0,2000-01,5,16,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/03/2001,LAL vs. UTA,UTA,734,13759,72,91.05,425,,26,4,1,6,5,1,2,0.7052169329,0.2947830671,0
752,Layup Shot,Layup,53,20000456,34.0443,0,0,-118.2698,6,1,0,2000-01,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/03/2001,LAL vs. UTA,UTA,735,13759,72,91.05,361,,27,5,1,2,6,5,2,0.2858320841,0.7141679159,1
753,Running Jump Shot,Jump Shot,95,20000456,34.0043,-44,40,-118.3138,0,1,0,2000-01,53,5,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,01/03/2001,LAL vs. UTA,UTA,737,13759,72,91.05,53,,41,4,1,2,3,5,2,0.4390114191,0.5609885809,1
754,Jump Shot,Jump Shot,235,20000456,34.0273,159,17,-118.1108,9,3,0,2000-01,46,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,01/03/2001,LAL vs. UTA,UTA,746,13759,72,91.05,586,,26,4,1,6,5,3,2,0.648701115,0.351298885,0
755,Turnaround Jump Shot,Jump Shot,269,20000456,33.9453,159,99,-118.1108,5,3,0,2000-01,27,18,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/03/2001,LAL vs. UTA,UTA,747,13759,72,91.05,327,,55,4,1,6,5,1,2,0.5907179281,0.4092820719,0
775,Jump Shot,Jump Shot,180,20000484,33.7743,11,270,-118.2588,5,2,0,2000-01,49,27,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/07/2001,LAL vs. LAC,LAC,766,14654,73,94.14,349,,26,4,2,2,1,2,4,0.7988713996,0.2011286004,0
776,Jump Shot,Jump Shot,182,20000484,34.0313,-176,13,-118.4458,5,2,0,2000-01,37,17,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/07/2001,LAL vs. LAC,LAC,767,14654,73,94.14,337,,26,4,1,4,5,1,4,0.5982553049,0.4017446951,0
777,Jump Shot,Jump Shot,241,20000484,34.0313,-136,13,-118.4058,0,2,0,2000-01,25,13,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,01/07/2001,LAL vs. LAC,LAC,771,14654,73,94.14,25,,26,4,1,4,5,3,4,0.4745890416,0.5254109584,1
778,Jump Shot,Jump Shot,251,20000484,34.0313,-71,13,-118.3408,11,3,0,2000-01,20,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,01/07/2001,LAL vs. LAC,LAC,773,14654,73,94.14,680,,26,4,1,2,3,5,4,0.4321169541,0.5678830459,1
779,Jump Shot,Jump Shot,272,20000484,33.8693,-1,175,-118.2708,8,3,0,2000-01,45,17,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/07/2001,LAL vs. LAC,LAC,774,14654,73,94.14,525,,26,4,1,2,5,1,4,0.5982553049,0.4017446951,0
800,Jump Shot,Jump Shot,120,20000519,33.9723,-10,72,-118.2798,10,2,0,2000-01,12,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,01/12/2001,LAL vs. CLE,CLE,783,14111,71,94.56,612,,26,4,1,2,3,5,21,0.4550709057,0.5449290943,1
801,Jump Shot,Jump Shot,174,20000519,33.8463,-149,198,-118.4188,4,2,0,2000-01,29,24,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/12/2001,LAL vs. CLE,CLE,784,14111,71,94.56,269,,26,4,2,3,1,2,21,0.6515833286,0.3484166714,0
802,Jump Shot,Jump Shot,244,20000519,34.0163,-164,28,-118.4338,8,3,0,2000-01,31,16,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/12/2001,LAL vs. CLE,CLE,789,14111,71,94.56,511,,26,4,1,4,5,1,21,0.6852070004,0.3147929996,0
803,Jump Shot,Jump Shot,305,20000519,33.8733,186,171,-118.0838,2,3,0,2000-01,22,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/12/2001,LAL vs. CLE,CLE,792,14111,71,94.56,142,,26,4,2,5,1,2,21,0.6918782849,0.3081217151,0
804,Jump Shot,Jump Shot,470,20000519,33.8693,-164,175,-118.4338,0,4,0,2000-01,59,23,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/12/2001,LAL vs. CLE,CLE,804,14111,71,94.56,59,,26,4,2,3,1,2,21,0.6309741422,0.3690258578,0
822,Jump Shot,Jump Shot,144,20000529,34.0593,176,-15,-118.0938,7,2,0,2000-01,10,17,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/13/2001,LAL @ UTA,UTA,809,13957,70,96.41,430,,26,4,1,6,5,1,2,0.6189374604,0.3810625396,0
823,Jump Shot,Jump Shot,195,20000529,34.0763,-187,-32,-118.4568,0,2,0,2000-01,45,18,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/13/2001,LAL @ UTA,UTA,812,13957,70,96.41,45,,26,4,1,4,5,1,2,0.570889398,0.429110602,0
824,Jump Shot,Jump Shot,198,20000529,33.9033,197,141,-118.0728,0,2,0,2000-01,21,24,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/13/2001,LAL @ UTA,UTA,813,13957,70,96.41,21,,26,4,2,5,1,2,2,0.6545176906,0.3454823094,0
825,Jump Shot,Jump Shot,247,20000529,34.0443,70,0,-118.1998,8,3,0,2000-01,59,7,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,01/13/2001,LAL @ UTA,UTA,817,13957,70,96.41,539,,26,4,1,2,3,5,2,0.4670255364,0.5329744636,1
826,Jump Shot,Jump Shot,307,20000529,34.0313,161,13,-118.1088,3,3,0,2000-01,53,16,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/13/2001,LAL @ UTA,UTA,820,13957,70,96.41,233,,26,4,1,6,5,1,2,0.6852276849,0.3147723151,0
827,Jump Shot,Jump Shot,442,20000529,33.9033,-157,141,-118.4268,3,4,0,2000-01,1,21,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/13/2001,LAL @ UTA,UTA,825,13957,70,96.41,181,,26,4,1,3,5,1,2,0.5613411027,0.4386588973,0
828,Jump Shot,Jump Shot,457,20000529,33.8963,144,148,-118.1258,2,4,0,2000-01,23,20,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/13/2001,LAL @ UTA,UTA,826,13957,70,96.41,143,,26,4,1,5,5,1,2,0.5414704479,0.4585295521,0
852,Jump Shot,Jump Shot,6,20000545,33.9623,231,82,-118.0388,10,1,0,2000-01,55,24,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,01/15/2001,LAL vs. VAN,VAN,829,15235,68,95.65,655,,26,4,2,6,7,2,3,0.9992311771,0.0007688229,0
871,Jump Shot,Jump Shot,50,20000571,33.9073,207,137,-118.0628,5,1,0,2000-01,15,24,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/19/2001,LAL vs. HOU,HOU,855,15279,67,96.47,315,,26,4,2,5,1,2,5,0.606728082,0.393271918,0
872,Driving Layup Shot,Layup,84,20000571,34.0443,0,0,-118.2698,1,1,0,2000-01,30,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/19/2001,LAL vs. HOU,HOU,859,15279,67,96.47,90,,12,5,1,2,6,5,5,0.2437357523,0.7562642477,1
873,Jump Shot,Jump Shot,136,20000571,33.8633,180,181,-118.0898,8,2,0,2000-01,0,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/19/2001,LAL vs. HOU,HOU,862,15279,67,96.47,480,,26,4,2,5,1,2,5,0.6499875429,0.3500124571,0
874,Jump Shot,Jump Shot,291,20000571,33.8523,-164,192,-118.4338,5,3,0,2000-01,55,25,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/19/2001,LAL vs. HOU,HOU,870,15279,67,96.47,355,,26,4,2,3,1,2,5,0.6499875429,0.3500124571,0
896,Jump Shot,Jump Shot,18,20000583,33.9933,153,51,-118.1168,8,1,0,2000-01,54,16,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/21/2001,LAL vs. MIA,MIA,876,14745,67,95.91,534,,26,4,1,6,5,1,19,0.6563435711,0.3436564289,0
897,Jump Shot,Jump Shot,73,20000583,33.9283,-164,116,-118.4338,0,1,0,2000-01,34,20,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/21/2001,LAL vs. MIA,MIA,880,14745,67,95.91,34,,26,4,1,4,5,1,19,0.5083918569,0.4916081431,0
898,Slam Dunk Shot,Dunk,164,20000583,34.0443,0,0,-118.2698,3,2,0,2000-01,47,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/21/2001,LAL vs. MIA,MIA,886,14745,67,95.91,227,,47,2,1,2,6,5,19,0.2631767878,0.7368232122,1
899,Running Jump Shot,Jump Shot,249,20000583,33.8793,-107,165,-118.3768,9,3,0,2000-01,57,19,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/21/2001,LAL vs. MIA,MIA,889,14745,67,95.91,597,,41,4,1,3,5,1,19,0.5117445942,0.4882554058,0
900,Layup Shot,Layup,276,20000583,34.0443,0,0,-118.2698,7,3,0,2000-01,45,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/21/2001,LAL vs. MIA,MIA,891,14745,67,95.91,465,,27,5,1,2,6,5,19,0.2631767878,0.7368232122,1
901,Slam Dunk Shot,Dunk,393,20000583,34.0443,0,0,-118.2698,8,4,0,2000-01,38,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/21/2001,LAL vs. MIA,MIA,897,14745,67,95.91,518,,47,2,1,2,6,5,19,0.2631767878,0.7368232122,1
916,Jump Shot,Jump Shot,4,20000599,33.8013,-75,243,-118.3448,11,1,0,2000-01,29,25,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/23/2001,LAL @ SEA,SEA,902,15263,72,96.72,689,,26,4,2,2,1,2,13,0.6499166038,0.3500833962,0
917,Jump Shot,Jump Shot,16,20000599,33.9813,-4,63,-118.2738,9,1,0,2000-01,19,6,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,01/23/2001,LAL @ SEA,SEA,903,15263,72,96.72,559,,26,4,1,2,3,5,13,0.3900097709,0.6099902291,1
918,Jump Shot,Jump Shot,108,20000599,33.7993,85,245,-118.1848,0,1,0,2000-01,16,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/23/2001,LAL @ SEA,SEA,908,15263,72,96.72,16,,26,4,2,5,1,2,13,0.6499166038,0.3500833962,0
919,Jump Shot,Jump Shot,118,20000599,33.8713,-69,173,-118.3388,11,2,0,2000-01,1,18,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/23/2001,LAL @ SEA,SEA,909,15263,72,96.72,661,,26,4,1,3,5,1,13,0.51117715,0.48882285,0
920,Jump Shot,Jump Shot,459,20000599,33.7933,1,251,-118.2688,4,4,0,2000-01,9,25,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/23/2001,LAL @ SEA,SEA,920,15263,72,96.72,249,,26,4,2,2,1,2,13,0.6499166038,0.3500833962,0
936,Jump Shot,Jump Shot,53,20000616,33.9173,138,127,-118.1318,5,1,0,2000-01,24,18,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/26/2001,LAL vs. NJN,NJN,922,15658,73,93.29,324,,26,4,1,5,5,1,22,0.5099678174,0.4900321826,0
937,Turnaround Jump Shot,Jump Shot,66,20000616,34.0043,159,40,-118.1108,3,1,0,2000-01,54,16,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/26/2001,LAL vs. NJN,NJN,924,15658,73,93.29,234,,55,4,1,6,5,1,22,0.6316181428,0.3683818572,0
938,Jump Shot,Jump Shot,201,20000616,33.7973,-37,247,-118.3068,2,2,0,2000-01,26,24,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/26/2001,LAL vs. NJN,NJN,932,15658,73,93.29,146,,26,4,2,2,1,2,22,0.6023232066,0.3976767934,0
939,Jump Shot,Jump Shot,249,20000616,33.7913,81,253,-118.1888,10,3,0,2000-01,37,26,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/26/2001,LAL vs. NJN,NJN,934,15658,73,93.29,637,,26,4,2,2,1,2,22,0.7051165216,0.2948834784,0
940,Jump Shot,Jump Shot,389,20000616,33.8253,138,219,-118.1318,7,4,0,2000-01,1,25,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,01/26/2001,LAL vs. NJN,NJN,937,15658,73,93.29,421,,26,4,2,5,1,2,22,0.6449280268,0.3550719732,0
962,Jump Shot,Jump Shot,6,20000629,33.9893,127,55,-118.1428,11,1,0,2000-01,23,13,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,01/28/2001,LAL @ NYK,NYK,941,14695,70,89.7,683,,26,4,1,6,5,3,23,0.4697750152,0.5302249848,1
963,Jump Shot,Jump Shot,33,20000629,34.0163,157,28,-118.1128,6,1,0,2000-01,4,15,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,01/28/2001,LAL @ NYK,NYK,943,14695,70,89.7,364,,26,4,1,6,5,3,23,0.6138616495,0.3861383505,0
964,Jump Shot,Jump Shot,165,20000629,33.9113,-132,133,-118.4018,3,2,0,2000-01,50,18,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/28/2001,LAL @ NYK,NYK,950,14695,70,89.7,230,,26,4,1,3,5,1,23,0.5609532015,0.4390467985,0
965,Jump Shot,Jump Shot,212,20000629,33.9723,163,72,-118.1068,11,3,0,2000-01,44,17,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/28/2001,LAL @ NYK,NYK,952,14695,70,89.7,704,,26,4,1,6,5,1,23,0.6112327461,0.3887672539,0
966,Alley Oop Dunk Shot,Dunk,219,20000629,34.0443,0,0,-118.2698,10,3,0,2000-01,30,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/28/2001,LAL @ NYK,NYK,954,14695,70,89.7,630,,1,2,1,2,6,5,23,0.252420707,0.747579293,1
967,Jump Shot,Jump Shot,413,20000629,33.9553,-168,89,-118.4378,2,4,0,2000-01,38,19,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/28/2001,LAL @ NYK,NYK,963,14695,70,89.7,158,,26,4,1,4,5,1,23,0.5326701166,0.4673298834,0
988,Jump Shot,Jump Shot,110,20000641,34.0523,167,-8,-118.1028,1,1,0,2000-01,34,16,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/30/2001,LAL @ CLE,CLE,975,16184,69,97.82,94,,26,4,1,6,5,1,21,0.5815958175,0.4184041825,0
989,Jump Shot,Jump Shot,222,20000641,33.8563,-56,188,-118.3258,3,2,0,2000-01,57,19,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,01/30/2001,LAL @ CLE,CLE,979,16184,69,97.82,237,,26,4,1,2,5,1,21,0.4346032717,0.5653967283,1
990,Jump Shot,Jump Shot,259,20000641,33.9173,64,127,-118.2058,1,2,0,2000-01,20,14,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,01/30/2001,LAL @ CLE,CLE,981,16184,69,97.82,80,,26,4,1,2,3,3,21,0.4109216027,0.5890783973,1
991,Jump Shot,Jump Shot,270,20000641,34.0443,231,0,-118.0388,0,2,0,2000-01,0,23,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,01/30/2001,LAL @ CLE,CLE,983,16184,69,97.82,1,,26,4,2,6,7,2,21,0.9971635946,0.0028364054,0
992,Layup Shot,Layup,285,20000641,34.0443,7,0,-118.2628,10,3,0,2000-01,49,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/30/2001,LAL @ CLE,CLE,985,16184,69,97.82,649,,27,5,1,2,6,5,21,0.2106686865,0.7893313135,1
993,Layup Shot,Layup,417,20000641,34.0373,7,7,-118.2628,8,4,0,2000-01,36,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,01/30/2001,LAL @ CLE,CLE,989,16184,69,97.82,516,,27,5,1,2,6,5,21,0.2106686865,0.7893313135,1
